questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.17-116,en,tr,What is the function of your vehicle’s high-beam assist during hours of darkness?,"The assistant switches the high beam on and off automatically so that other road users are not dazzled.
The high beam is only switched on automatically if the road is not sufficiently lit.",- dims the high beam in good time when there is oncoming traffic,- activates the high beam when the ambient conditions are suitable,- cleans the headlamp for the high beam,,Karanlıkta aracınızın uzun far asistanının görevi nedir?,Uzun far asistanı uygun ortam koşullarında uzun farı açar ve karşı trafik varsa zamanında kısa fara geçirir. Far temizleme görevi yoktur.,- karşı trafik olduğunda uzun farı zamanında kısar,- ortam koşulları uygunsa uzun farı etkinleştirir,- uzun farın farını temizler,
2.2.17-117,en,tr,In what situation might your high-beam assist be unable to dim your vehicle’s high beam in good time when encountering oncoming traffic?,"When crossing a crest and driving through a bend, the high beam assist camera may not be able to recognise oncoming traffic in time. Switch off the high beam manually when you notice it so as not to dazzle oncoming traffic and endanger yourself.",When driving over a summit,When driving around a bend in the road,When dazzled by an oncoming vehicle,,Hangi durumda uzun far asistanı karşı trafikle karşılaştığında uzun farı zamanında kısamayabilir?,Tepe üstünden geçerken veya virajda karşıdaki araç geç fark edilebilir. Sistem kamaşma nedeniyle de sınırlı çalışabilir.,Tepe üstünden geçerken,Virajlı yolda giderken,Karşıdan gelen araç tarafından kamaştırıldığında,
2.2.17-118,en,tr,The automatic lighting system is activated on your car. What should you anticipate when driving in the lighting conditions shown?,"The light and visibility conditions are poor due to the low sun and foggy air. However, the automatic light system does not recognise poor light conditions. Switch on the low beam manually so that following road users can see you better.",The low beam does not turn on automatically,I will only be seen very late by the road users behind me,The automatic lighting system will switch on my fog lights,,Aracınızda otomatik aydınlatma sistemi açık. Gösterilen ışık koşullarında neyi beklemelisiniz?,Otomatik sistem bazı ışık koşullarında kısa farı otomatik açmayabilir. Bu durumda arkadan gelenler sizi geç fark edebilir. Sistem sis farlarını otomatik yakmaz.,Kısa far otomatik olarak yanmaz,Arkamdaki yol kullanıcıları beni ancak çok geç görür,Otomatik aydınlatma sistemi sis farlarımı yakar,
2.2.17-202,en,tr,Which vehicles must always be marked by their own lights or parking warning plates when parked on the roadway at dusk or in darkness in built-up areas?,Trucks and recreational vehicles above 3.5 t permissible gross weight and trailers can be parked in town on the road when you're recognizable with a parking warning board or its own light source. Cars do not need this light source.,Trucks and motor caravans with a permissible total mass exceeding 3.5 t,Trailers,Cars,,Yerleşim içinde alacakaranlıkta veya karanlıkta taşıt yoluna park edildiğinde hangi araçlar kendi ışıkları veya park uyarı levhalarıyla işaretlenmelidir?,"3,5 tondan ağır kamyonlar ve karavanlar ile römorklar bu şekilde işaretlenmelidir. Otomobiller bu özel zorunluluğa dahil değildir.","İzin verilen toplam ağırlığı 3,5 tondan fazla olan kamyonlar ve karavanlar",Römorklar,Otomobiller,
2.2.17-301,en,tr,Which vehicles must be equipped with amber reflectors on their sides?,"To make the long side more visible, you should on tractors that run on attachment, which are longer than 6 m, attach a yellow reflector. The same applies for trailers have fixed the attached implements.",Tractors which are longer than 6 m including any mounted implements,Trailers and attached working equipment,All multiple-track motor vehicles,,Hangi araçlarda yanlarda sarı reflektörler bulunmalıdır?,"Römorklar, takılı iş makineleri ve takılı ekipmanlarla birlikte 6 m’den uzun traktörler yan sarı reflektörlerle donatılmalıdır. Tüm çok izli motorlu araçlar için genel zorunluluk değildir.",Takılı ekipmanlarla birlikte 6 m’den uzun traktörler,Römorklar ve takılı çalışma ekipmanları,Tüm çok izli motorlu araçlar,
2.2.17-401,en,tr,You have finished working in the fields and want to drive home on public roads with your tractor. It is already dusk. What must you do?,Coming soon...,Switch on the lights even though you can still see well,Check lights and clean when necessary,Switch on the work lights too so you can be seen more clearly,,Tarladaki işi bitirdiniz ve traktörle kamu yolundan eve gitmek istiyorsunuz. Hava alacakaranlık. Ne yapmalısınız?,"Alacakaranlıkta ışıkları yakmalı, aydınlatma sistemlerini kontrol edip gerekirse temizlemelisiniz. Çalışma farları trafikte görünmek için yakılmaz.",Hâlâ iyi görebilsem de ışıkları yakmak,Işıkları kontrol edip gerekirse temizlemek,Daha iyi görülmek için çalışma farlarını da yakmak,
2.2.17-402,en,tr,You are driving with main beam lights on in darkness. When do you have to dip your headlights?,"You must not dazzle the oncoming traffic with high beam. So, turn it off immediately if you realize that other vehicles are driving towards you. Pedestrians will not be dazzled by your high beam if they travel in the same direction as you.",When a vehicle is oncoming,When a vehicle is driving close in front,If there are pedestrians in front moving in the same direction,,Karanlıkta uzun farlarla gidiyorsunuz. Ne zaman kısa fara geçmelisiniz?,"Karşıdan araç geldiğinde, önde yakın mesafede araç olduğunda ve aynı yönde giden yayaları kamaştırma ihtimali varsa uzun farı kısa fara almalısınız.",Karşıdan araç geldiğinde,Önde yakın mesafede araç gidiyorsa,Önde aynı yönde yürüyen yayalar varsa,
2.2.17-403,en,tr,You are driving with main beam lights on in darkness. When do you have to dip your headlights?,"When driving in the dark with high beam, you need to turn it off when approaching oncoming traffic. You are not allowed to drive with high beam on roads that have sufficient lighting throughout. The head lamps of waiting vehicles should not blind others. That's why you have to dip your lights at railroad crossings. If pedestrians precede in the same direction, they are not dazzled by the high beam.","If I am driving on a road with constant, adequate lighting",If I am required to wait at a rail crossing and dazzling others,If there are pedestrians moving in the same direction in front of me,,Karanlıkta uzun farlarla gidiyorsunuz. Ne zaman kısa fara geçmelisiniz?,"Yeterli sürekli aydınlatması olan yolda, hemzemin geçitte beklerken başkalarını kamaştırıyorsanız ve önde aynı yönde yürüyen yayaları kamaştırma ihtimali varsa kısa fara geçmelisiniz.",Yeterli sürekli aydınlatması olan bir yolda gidiyorsam,Hemzemin geçitte beklemem gerekiyorsa ve başkalarını kamaştırıyorsam,Önde aynı yönde yürüyen yayalar varsa,
2.2.17-404,en,tr,"Why must you also drive with dipped headlight during the day when visibility is impaired by fog, rain or falling snow?","If visibility is poor during the day, due to weather conditions such as rain, fog or snow, you as the driver must switch on the low beam. The primary concern here is that your vehicle is better seen by other road users. The traffic signs are not better seen from a greater distance.",So that you will be more easily seen by other road users,So that you can drive at a higher speed,So that you can see traffic signs at greater distances,,"Sis, yağmur veya kar yağışı nedeniyle görüş bozulduğunda neden gündüz de kısa farla gitmelisiniz?","Kısa farlar, diğer yol kullanıcılarının sizi daha kolay görmesini sağlar. Daha hızlı gitmek veya trafik işaretlerini daha uzaktan görmek için değildir.",Diğer yol kullanıcıları beni daha kolay görsün diye,Daha yüksek hızla gidebilmek için,Trafik işaretlerini daha uzaktan görebilmek için,
2.2.17-405,en,tr,When are you required to drive with dipped headlights or daytime running lights?,"For your safety and the safety of other people, you should be visible by always having either the dipped headlights or running lights on",For every journey,Only when driving in built-up areas,Only when visibility is poor,,Kısa far veya gündüz farı ne zaman zorunludur?,Bazı araçlarda ve durumlarda her yolculukta kısa far veya gündüz farı kullanılması gerekir. Sadece yerleşim içinde veya sadece kötü görüşte geçerli değildir.,Her yolculukta,Sadece yerleşim içinde,Sadece görüş kötü olduğunda,
2.2.17-406,en,tr,When must attachments have additional lighting systems?,That need to cover the lighting equipment of your vehicle attachments are additionally with illuminated. The same applies to the stand out by more than one meter above the reflectors out. And when the implement laterally by more than 40 cm above the Begenzungs- or tail lights of the vehicle protruding.,- blocks the vehicle's lighting system,- projects more than 40 cm laterally beyond the vehicle's front and rear position lamps,- projects by more than 1 m beyond the vehicle's retro-reflectors,,Ek donanımlar ne zaman ek aydınlatma sistemlerine sahip olmalıdır?,"Ek donanım aracın aydınlatma sistemini kapatıyorsa, ön veya arka pozisyon lambalarından yana 40 cm’den fazla taşıyorsa veya reflektörlerden 1 m’den fazla dışarı taşıyorsa ek aydınlatma gerekir.",- aracın aydınlatma sistemini kapatıyorsa,- aracın ön ve arka pozisyon lambalarından yana 40 cm’den fazla taşıyorsa,- reflektörlerden 1 m’den fazla dışarı taşıyorsa,
2.2.18-001,en,tr,You are driving on the autobahn and there is a traffic jam. What is correct?,"During a traffic jam, a motorcycle has to behave like a regular car. It cannot drive in between other vehicles or use the hard shoulder.","Drive up to the queue carefully, maintaining the required safety distance",Proceed between the other vehicles,Proceed on the hard shoulder,,Otoyolda gidiyorsunuz ve trafik sıkışıklığı var. Hangisi doğrudur?,Trafik sıkışıklığında motosiklet de diğer araçlar gibi davranmalıdır. Araçların arasından veya emniyet şeridinden gidemez. Kuyruğa dikkatlice ve güvenlik mesafesiyle yaklaşmalıdır.,"Trafik kuyruğuna dikkatlice, gerekli güvenlik mesafesini koruyarak yaklaşmak",Diğer araçların arasından ilerlemek,Emniyet şeridinden ilerlemek,
2.2.18-002,en,tr,What is allowed on autobahns?,"On the freeway/autobahn, a motorcycle has to behave like a regular car. It can stop on the hard shoulder in case of breakdown. It cannot share a line with another vehicle and cannot leave on a farm track",Stopping on the hard shoulder in case of a breakdown,Driving beside another vehicle in the same lane,Leaving the autobahn on a farm track,,Otoyollarda neye izin verilir?,Otoyolda arıza durumunda emniyet şeridinde durabilirsiniz. Aynı şeritte başka bir aracın yanında gitmek veya tarla yolundan otoyoldan çıkmak yasaktır.,Arıza durumunda emniyet şeridinde durmak,Aynı şeritte başka bir aracın yanında gitmek,Otoyoldan tarla yoluna çıkarak ayrılmak,
