questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.09-402,en,uz,You have mounted a plough which extends far beyond the back of your tractor. What must you remember when you turn right?,Coming soon...,Turn only when there is no danger for oncoming traffic caused by the plough moving over,No-one can be endangered when turning if the plough is marked by warning panels,,,Traktoringiz orqasidan ancha chiqib turadigan plug o‘rnatdingiz. O‘ngga burilganda nimani yodda tutishingiz kerak?,Orqaga uzoq chiqib turgan plug burilishda chap tomonga keng chiqishi va qarama-qarshi transportga xavf tug‘dirishi mumkin. Faqat hech kim xavf ostida bo‘lmaganda buriling.,Faqat plugning chetga chiqishi sabab qarama-qarshi transportga xavf tug‘ilmaganda buriling,"Agar plug ogohlantirish panellari bilan belgilangan bo‘lsa, burilishda hech kim xavf ostida qolmaydi",,
2.2.09-403,en,uz,You have mounted a plough which extends far beyond the back of your tractor. Who can be endangered when you turn right?,Coming soon...,Vehicles travelling behind you wishing to overtake,Vehicles in the lane on your left,Vehicles parking on the right-hand side,,Traktoringiz orqasidan ancha chiqib turadigan plug o‘rnatdingiz. O‘ngga burilganda kimlar xavf ostida qolishi mumkin?,"Orqadan ancha chiqib turgan plug burilishda chetga chiqadi. Shu sabab sizni quvib o‘tmoqchi bo‘lgan ortdagi transport, chap yo‘lakdagi transport va o‘ng tomonda parkovka qilingan transport vositalari xavf ostida qolishi mumkin.",Ortingizdan kelib sizni quvib o‘tmoqchi bo‘lgan transport vositalari,Chap tomoningizdagi yo‘lakdagi transport vositalari,O‘ng tomonda parkovka qilingan transport vositalari,
2.2.09-405,en,uz,To your tractor you have attached a hay turning machine that projects a long way to the back. Who could be endangered by this when you take a left turn?,Coming soon...,Vehicles that have pulled in alongside me to my right,Pedestrians on the right-hand side of the road,Vehicles that have pulled in behind me,,Traktoringizga orqaga uzoq chiqib turadigan pichan ag‘darish mashinasini ulandingiz. Chapga burilganda bu kimlarni xavf ostiga qo‘yishi mumkin?,"Orqaga uzoq chiqib turadigan ish jihozi chapga burilganda o‘ng tomonga keng chiqishi mumkin. Shu sabab o‘ng tomoningizga kelib qolgan transport vositalari, o‘ng tomondagi piyodalar va ortingizdagi transport xavf ostida qolishi mumkin.",O‘ng tomondan yonimga kelib qolgan transport vositalari,Yo‘lning o‘ng tomonidagi piyodalar,Ortimga kelib qolgan transport vositalari,
2.2.09-406,en,uz,You are driving an agricultural tractor with two trailers and you want to take a right turn. What must you look out for?,"Since the room increases your agricultural tractor with two trailers when turning to the right, please make sure that the supporters do not compromise when turning people on the edge of the road or on the sidewalk, and if there are right next to you cyclists that are hidden by the blind spot ,",Whether there are any cyclists alongside me to the right,That during the turn the trailers will not endanger any pedestrians on the side of the road or on the footpath,That I remember to switch on my hazard lights if I have to swing out far to the left when taking the turn,,Siz ikki tirkamali qishloq xo‘jaligi traktorini boshqaryapsiz va o‘ngga burilmoqchisiz. Nimaga e’tibor berishingiz kerak?,"Ikki tirkamali traktor o‘ngga burilganda ko‘proq joy egallaydi. Burilishda tirkamalar yo‘l chetidagi yoki piyodalar yo‘lagidagi odamlarga xavf tug‘dirmasligiga, shuningdek o‘ng tomoningizda ko‘r nuqtada velosipedchilar yo‘qligiga e’tibor bering.",O‘ng tomonda yonimda velosipedchilar bor-yo‘qligiga,Burilish vaqtida tirkamalar yo‘l chetidagi yoki piyodalar yo‘lagidagi piyodalarga xavf tug‘dirmasligiga,"Burilishda chapga keng chiqishim kerak bo‘lsa, avariya chiroqlarini yoqishni unutmasligimga",
2.2.09-407,en,uz,You are returning on a tractor from working in a field and want to turn onto a road. What should you observe in order to avoid dangerous situations?,Coming soon...,Keep windscreen clean,Avoid places where drivers with the right of way cannot be seen from an adequate distance,Be directed onto the road if my vision is restricted,,Siz traktor bilan daladan qaytyapsiz va yo‘lga burilmoqchisiz. Xavfli vaziyatlardan qochish uchun nimaga e’tibor berishingiz kerak?,"Yo‘lga chiqishdan oldin ko‘rinish yetarli bo‘lishi kerak. Old oynani toza saqlang, ustunlikka ega haydovchilar yetarli masofadan ko‘rinmaydigan joylardan qoching va ko‘rinish cheklangan bo‘lsa, yo‘lga chiqishda kimdir sizni yo‘naltirsin.",Old oynani toza saqlash,Ustunlikka ega haydovchilar yetarli masofadan ko‘rinmaydigan joylardan qochish,"Ko‘rinish cheklangan bo‘lsa, yo‘lga chiqishda yo‘naltirilish",
2.2.12-001,en,uz,Where is stopping prohibited?,"In general, the road traffic act prohibits stopping at the traffic areas when stopping is dangerous for other road users or endangers public safety and order. This is especially true for holding on the lanes of the freeway or on a highway. The same goes for sharp and confusing curves.",Outside parking areas on autobahns and clearways for motor vehicles only,Near or on sharp bends,At bus stops,,Qayerda to‘xtash taqiqlangan?,"Umuman olganda, to‘xtash boshqa yo‘l ishtirokchilari uchun xavfli bo‘lsa yoki jamoat xavfsizligi va tartibiga xavf tug‘dirsa, yo‘l harakati qoidalari to‘xtashni taqiqlaydi. Bu ayniqsa avtomagistral yoki motorli transport uchun mo‘ljallangan tezkor yo‘llar qatnov qismida to‘xtashga tegishli. Keskin va ko‘rinishi noaniq burilishlarda ham shunday.",Avtomagistrallar va faqat motorli transport uchun mo‘ljallangan tezkor yo‘llarda parkovka joylaridan tashqarida,Keskin burilishlar yaqinida yoki ustida,Avtobus bekatlarida,
2.2.12-003,en,uz,Where is parking prohibited?,"A parking ban in accordance with the road traffic act applies in all places where other road users can be obstructed or the public order and safety is no longer guaranteed by parked cars. For example, parking is prohibited at taxi stands, narrow lanes or entrances and exits in front of property as well as on and up to 5 m before pedestrian crossings.",On narrow roadways opposite driveway entrances and exits,At taxi ranks,Immediately behind pedestrian crossings,,Qayerda parkovka qilish taqiqlangan?,"Yo‘l harakati qoidalariga ko‘ra, boshqa yo‘l ishtirokchilariga xalaqit beriladigan yoki jamoat tartibi va xavfsizligi parkovka qilingan avtomobillar sabab ta’minlanmaydigan joylarda parkovka taqiqlanadi. Masalan, taksi turargohlarida, tor yo‘llarda yoki mulk hududi kirish-chiqishlari ro‘parasida, shuningdek piyodalar o‘tish joylarida va ulardan 5 m oldin parkovka taqiqlanadi.",Kirish va chiqish yo‘llari qarshisidagi tor qatnov qismlarida,Taksi turargohlarida,Piyodalar o‘tish joylaridan darhol keyin,
2.2.12-005,en,uz,Who has priority at this parking space?,The vehicle that reaches the parking space first always has priority. Priority will also be given in the event that the vehicle drives past the parking space just in order to park backwards or perform other movements that are useful for parking in this gap. Priority is also maintained when the vehicle is waiting at the parking space.,"The white vehicle, because it has arrived at the parking space first","No one, both drivers should agree","Me, because I am parking by driving in forwards",,Bu parkovka joyida kim ustunlikka ega?,Parkovka joyiga birinchi yetib kelgan transport vositasi har doim ustunlikka ega. Agar transport vositasi shu joyga orqaga parkovka qilish yoki parkovka uchun zarur manevrlar qilish maqsadida joydan o‘tib ketgan bo‘lsa ham ustunlik saqlanadi. Transport vositasi parkovka joyi oldida kutayotgan bo‘lsa ham ustunlik saqlanadi.,"Oq transport vositasi, chunki u parkovka joyiga birinchi yetib kelgan","Hech kim, ikkala haydovchi kelishishi kerak","Men, chunki men oldinga yurib parkovka qilaman",
2.2.12-006,en,uz,What do you have to consider when parking your motorbike?,The motorbike must not obstruct or endanger anyone. Make sure that the motorbike is parked safely and in a space-saving manner.,- may not obstruct anyone,- may not fall over,- must be positioned on the sidewalk,,Mototsiklingizni parkovka qilganda nimani hisobga olishingiz kerak?,Mototsikl hech kimga xalaqit bermasligi yoki xavf tug‘dirmasligi kerak. Mototsikl xavfsiz va joyni tejaydigan tarzda parkovka qilinganiga ishonch hosil qiling.,- hech kimga xalaqit bermasligi kerak,- yiqilib ketmasligi kerak,- piyodalar yo‘lagiga qo‘yilishi kerak,
2.2.12-007,en,uz,When are you allowed to park your two-wheeler on the footpath?,"Basically, the lane is to be used for parking a vehicle. Motorbikes may be parked anywhere where car parking is permitted. In general, parking on sidewalks for motorcycles is not permitted unless a traffic sign permits it.",When a traffic sign indicates this is permitted,If the footpath is at least 2.0 m wide,If there are no other options,,Ikki g‘ildirakli transport vositangizni piyodalar yo‘lagida qachon parkovka qilishingiz mumkin?,"Asosan transport vositasini parkovka qilish uchun qatnov qismidan foydalanish kerak. Mototsikllar avtomobil parkovka qilishga ruxsat berilgan joylarda parkovka qilinishi mumkin. Umuman olganda, yo‘l belgisi ruxsat bermasa, mototsiklni piyodalar yo‘lagida parkovka qilish mumkin emas.",Yo‘l belgisi bunga ruxsat berilganini ko‘rsatsa,"Piyodalar yo‘lagi kamida 2,0 m keng bo‘lsa",Boshqa imkoniyat bo‘lmasa,
2.2.12-008,en,uz,What should you take into account when parking a two-wheeler?,"When you park your motorbike or scooter, the same rules and prohibitions apply to you as for car drivers. This means that you are not allowed to simply park your motorbike or scooter on the pavement. You must park your bike on the road, just like car owners. Parking on the pavement is also only permitted for motorbikes or scooters in marked parking spaces or if appropriate traffic signs permit this.
You should also always pay attention to the surface on which you park your motorbike; if the surface is too soft or too uneven, your motorbike can quickly fall over and cause other hazards.",I should not park the two-wheeler on soft underground,I may park the two-wheeler on footpaths only if this is appropriately signed,When parking the two-wheeler I am released from the duty to display a parking disc,,Ikki g‘ildirakli transport vositasini parkovka qilganda nimani hisobga olishingiz kerak?,"Mototsikl yoki skuter parkovka qilganda sizga avtomobil haydovchilari bilan bir xil qoidalar va taqiqlar amal qiladi. Mototsikl yoki skuterni shunchaki piyodalar yo‘lagiga qo‘yish mumkin emas. Uni avtomobil egalari kabi yo‘lda parkovka qilishingiz kerak. Piyodalar yo‘lagida parkovka faqat belgilangan joylarda yoki tegishli yo‘l belgisi ruxsat berganda mumkin. Shuningdek, parkovka qilayotgan sirtga e’tibor bering; u juda yumshoq yoki notekis bo‘lsa, mototsikl tezda yiqilib xavf tug‘dirishi mumkin.",Ikki g‘ildirakli transport vositasini yumshoq yerga parkovka qilmaslik kerak,Piyodalar yo‘lagida faqat tegishli belgi bo‘lsa parkovka qilishim mumkin,Ikki g‘ildirakli transport vositasini parkovka qilganda parkovka diskini ko‘rsatish majburiyatidan ozodman,
2.2.12-101-B,en,uz,Both cars want to park here. Which car takes precedence?,"In this case, the red car has right of way. He has reached the parking space first. Priority will also be given in the event that the vehicle drives past the parking space just in order to park backwards or perform other movements that are useful for parking in this gap.",The red car,The white car,,,Ikkala avtomobil ham bu yerda parkovka qilmoqchi. Qaysi avtomobil ustunlikka ega?,Bu holatda qizil avtomobil ustunlikka ega. U parkovka joyiga birinchi yetib kelgan. Agar transport vositasi shu joyga orqaga parkovka qilish yoki parkovka uchun kerakli manevrlarni bajarish maqsadida joydan o‘tib ketgan bo‘lsa ham ustunlik beriladi.,Qizil avtomobil,Oq avtomobil,,
2.2.12-105,en,uz,Where are you allowed to park a trailer with a permissible total mass exceeding 2 t in built-up areas regularly on sundays and public holidays and between 10 p.m. and 6 a.m.?,"Parking a trailer with a maximum authorized mass of more than 2 t is permitted in commercial and residential areas with appropriately marked parking spaces. Within closed areas and in special areas for recreational purposes, regular parking is prohibited from 22:00 to 6:00 and on Sundays as well as on public holidays.",In industrial areas,"In wholly residential areas, on specially designated parking spaces","In special areas reserved for recreation purposes, on sufficiently wide roads",,Ruxsat etilgan umumiy massasi 2 t dan ortiq tirkamani aholi yashash hududlarida yakshanba va bayram kunlari hamda 22:00 dan 6:00 gacha qayerda muntazam parkovka qilish mumkin?,"Maksimal ruxsat etilgan massasi 2 t dan ortiq tirkamani sanoat hududlarida va to‘liq turar joy hududlarida maxsus belgilangan parkovka joylarida parkovka qilish mumkin. Yopiq hududlarda va dam olish uchun maxsus hududlarda 22:00 dan 6:00 gacha, shuningdek yakshanba va bayram kunlari muntazam parkovka taqiqlanadi.",Sanoat hududlarida,"To‘liq turar joy hududlarida, maxsus belgilangan parkovka joylarida","Dam olish uchun ajratilgan maxsus hududlarda, yetarlicha keng yo‘llarda",
2.2.12-106,en,uz,What must you remember when parking a trailer without a truck?,"Please note that you may not leave your vehicle trailers on regular parking spaces for more than two weeks if they are not attached to a towing vehicle. Incidentally, the same also applies to hard shoulders. Accordingly marked parking lots are excluded from this regulation.",- may not be parked for more than 2 weeks on public roads,- may be parked for more than 2 weeks on specially designated parking spaces,- may be parked for an unlimited period of time on adequate hard shoulders,,Yuk mashinasiz tirkamani parkovka qilganda nimani yodda tutishingiz kerak?,"Tirkamalar tortuvchi transport vositasiga ulanmagan bo‘lsa, ularni jamoat yo‘llarida odatiy parkovka joylarida ikki haftadan ortiq qoldirish mumkin emas. Bu qoida yo‘l cheti yo‘laklariga ham taalluqli. Tegishli belgilanган parkovka joylari bundan mustasno.",- jamoat yo‘llarida 2 haftadan ortiq parkovka qilinmasligi mumkin,- maxsus belgilangan parkovka joylarida 2 haftadan ortiq parkovka qilinishi mumkin,- yetarli yo‘l cheti yo‘laklarida cheksiz muddat parkovka qilinishi mumkin,
2.2.12-107-M,en,uz,You want to park on the right-hand edge of the road. What should you do in this situation?,"You signalled first and therefore have priority to the parking space. To avoid a conflict, you should still give up the parking space.","I forego the parking space, even though I have priority","I park now, because I have priority",,,Siz yo‘lning o‘ng chetida parkovka qilmoqchisiz. Bu vaziyatda nima qilishingiz kerak?,"Siz birinchi signal berdingiz va shuning uchun parkovka joyiga ustunlikka egasiz. Shunga qaramay, mojaroning oldini olish uchun parkovka joyidan voz kechganingiz ma’qul.","Ustunlikka ega bo‘lsam ham, parkovka joyidan voz kechaman","Hozir parkovka qilaman, chunki ustunlikka egaman",,
